"Invalid shipping address for (%s)","Invalid shipping address for (%s)"
"Invalid store specified, skipping the record.","Invalid store specified, skipping the record."
"Invalid website, skipping the record, line: %s","Invalid website, skipping the record, line: %s"
"Last Activity","Last Activity"
"Last Date Subscribed","Last Date Subscribed"
"Last Date Unsubscribed","Last Date Unsubscribed"
"Last Name","Uzvārds"
"Last URL","Last URL"
"Leave empty for default (15 minutes).","Leave empty for default (15 minutes)."
"Leave empty for default (2). Valid range: 1-4","Leave empty for default (2). Valid range: 1-4"
"Lifetime Sales","Lifetime Sales"
"Log In","Ielogoties"
"Log Out","Izlogoties"
"Login","Ielogoties"
"Login Information","Autorizācijas dati"
"Login Options","Login Options"
"Login and password are required.","Login and password are required."
"Login or Create an Account","Izveidot lietotāja kontu vai ielogoties"
"MM","MM"
"Manage Addresses","Mainīt adreses"
"Manage Customers","Manage Customers"
"Maximum length must be less then %s symbols","Maximum length must be less then %s symbols"
"Missing email, skipping the record, line: %s","Missing email, skipping the record, line: %s"
"Missing email, skipping the record.","Missing email, skipping the record."
"Missing first name, skipping the record, line: %s","Missing first name, skipping the record, line: %s"
"Missing firstname, skipping the record.","Missing firstname, skipping the record."
"Missing last name, skipping the record, line: %s","Missing last name, skipping the record, line: %s"
"Missing lastname, skipping the record.","Missing lastname, skipping the record."
"Missing website, skipping the record, line: %s","Missing website, skipping the record, line: %s"
"Month","Month"
"My Account","Lietotāja konts"
"My Account Wrapper","My Account Wrapper"
"My Dashboard","Iestatījumu pārskats"
"My Orders","Veiktie pasūtījumi"
"Name","Name"
"Name and Address Options","Name and Address Options"
"Never","Never"
"New Address","New Address"
"New Address Entry","New Address Entry"
"New Customer","New Customer"
"New Customer Address","New Customer Address"
"New Customer Group","New Customer Group"
"New Customer Groups","New Customer Groups"
"New Customers","Jauniem lietotājiem"
"New Group","New Group"
"New Password","Jaunā parole"
"New account","New account"
"New account confirmation key","New account confirmation key"
"New account confirmed","New account confirmed"
"New password field cannot be empty.","New password field cannot be empty."
"Newsletter","Biļeteni"
"Newsletter Finish","Newsletter Finish"
"Newsletter Information","Par biļetenu"
"Newsletter Received","Saņemts biļetens"
"Newsletter Start","Newsletter Start"
"Newsletter Subscription","Biļeteni"
"Newsletters","Biļeteni"
"No Items Found","No Items Found"
"No Newsletter Found","No Newsletter Found"
"No customer collections found","No customer collections found"
"No item specified.","No item specified."
"Not Sent","Not Sent"
"Not confirmed, can login","Not confirmed, can login"
"Not confirmed, cannot login","Not confirmed, cannot login"
"Number of Lines in a Street Address ","Number of Lines in a Street Address "
"Offline","Offline"
"Online","Online"
"Online Customers","Online Customers"
"Online Customers Options","Online Customers Options"
"Online Minutes Interval","Online Minutes Interval"
"Order #","Pasūtījums #"
"Order Total","Order Total"
"Orders","Pasūtījumi"
"PDF","PDF"
"Password","Parole"
"Password Management","Password Management"
"Password Options","Password Options"
"Password forgotten","Password forgotten"
"Password:","Password:"
"Paused","Apturēts"
"Pending","Gaida apstrādi"
"Per Website","Per Website"
"Personal Information","Informācija par lietotāju"
"Please enter a number 1 or greater in this field.","Please enter a number 1 or greater in this field."
"Please enter a valid date between %s and %s at %s.","Please enter a valid date between %s and %s at %s."
"Please enter a valid date equal to or greater than %s at %s.","Please enter a valid date equal to or greater than %s at %s."
"Please enter a valid date less than or equal to %s at %s.","Please enter a valid date less than or equal to %s at %s."
"Please enter the city.","Please enter the city."
"Please enter the country.","Please enter the country."
"Please enter the first name.","Please enter the first name."
"Please enter the last name.","Please enter the last name."
"Please enter the state/province.","Please enter the state/province."
"Please enter the street.","Please enter the street."
"Please enter the telephone number.","Please enter the telephone number."
"Please enter the zip/postal code.","Please enter the zip/postal code."
"Please enter your email address below. You will receive a link to reset your password.","Please enter your email address below. You will receive a link to reset your password."
"Please enter your email below and we\'ll send you confirmation link for it.","Please enter your email below and we\'ll send you confirmation link for it."
"Please enter your email.","Lūdzu ievadiet savu e-pasta adresi"
"Please make sure your passwords match.","Lūdzu pārliecinieties vai paroles sakrīt"
"Please select a website which contains store view","Please select a website which contains store view"
"Please select region, state or province","Izvēlaties reģionu, štatu vai provinci"
"Please, check your email for confirmation key.","Please, check your email for confirmation key."
"Prefix Dropdown Options","Prefix Dropdown Options"
"Price","Cena"
"Product","Prece"
"Product ID","Product ID"
"Product Name","Preces nosaukums"
"Product Reviews","Atsauksmes par preci"
"Product Tags","Preču birkas"
"Purchase On","Purchase On"
"Purchased On","Purchased On"
"Qty","Skaits"
"Recent Orders","Jaunākie veiktie pasūtījumi"
"Records for %s store found.","Records for %s store found."
"Recovery Link Expiration Period (days)","Recovery Link Expiration Period (days)"
"Redirect Customer to Account Dashboard after Logging in","Redirect Customer to Account Dashboard after Logging in"
"Refunded","Atmaksāts"
"Registered Customers","Reģistrētiem lietotājiem"
"Remind Email Template","Remind Email Template"
"Remind Password","Remind Password"
"Remove","Izmest"
"Require Emails Confirmation","Require Emails Confirmation"
"Reset a Password","Reset a Password"
"Retrieve address data","Retrieve address data"
"Retrieve address info","Retrieve address info"
"Retrieve customer addresses","Retrieve customer addresses"
"Retrieve customer data","Retrieve customer data"
"Retrieve customer groups","Retrieve customer groups"
"Retrieve customer info","Retrieve customer info"
"Retrieve customers","Retrieve customers"
"Retrieve your confirmation link here","Retrieve your confirmation link here"
"Retrieve your password here","Retrieve your password here"
"SKU","Artikuls"
"Sales Statistics","Pārdošanas statistika"
"Save","Saglabāt"
"Save Address","Saglabāt adresi"
"Save Customer","Saglabāt klientu"
"Save Customer Group","Saglabāt klientu grupu"
"Save Password","Saglabāt paroli"
"Save and Continue Edit","Save and Continue Edit"
"Saved %d record(s)","Saved %d record(s)"
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field."
"Send Auto-Generated Password","Send Auto-Generated Password"
"Send From","Send From"
"Send Welcome Email","Send Welcome Email"
"Send Welcome Email after Confirmation","Send Welcome Email after Confirmation"
"Send confirmation link","Send confirmation link"
"Sending","Nosūtu"
"Sent","Sūtīt"
"Session Start Time","Sesijas sākuma laiks"
"Set as Default Billing Address","Lietot kā noklusēto rēķina adresi"
"Set as Default Shipping Address","Lietot kā noklusēto piegādes adresi"
"Share Customer Accounts","Share Customer Accounts"
"Shipped to First Name","Shipped to First Name"
"Shipped to Last Name","Shipped to Last Name"
"Shipped to Name","Shipped to Name"
"Shopping Cart","Pirkumu grozs"
"Shopping Cart - %d item(s)","Pirkumu grozā - %d prece(s)"
"Shopping Cart of %1$s - %2$d item(s)","Shopping Cart of %1$s - %2$d item(s)"
"Show Date of Birth","Show Date of Birth"
"Show Gender","Show Gender"
"Show Middle Name (initial)","Show Middle Name (initial)"
"Show Prefix","Show Prefix"
"Show Suffix","Show Suffix"
"Show Tax/VAT Number","Show Tax/VAT Number"
"Show VAT Number on Frontend","Show VAT Number on Frontend"
"Sign Up for Newsletter","Vēlos saņemt jaunumus e-pastā"
"Skipping import row, required field ""%s"" is not defined.","Skipping import row, required field ""%s"" is not defined."
"Skipping import row, website ""%s"" field does not exist.","Skipping import row, website ""%s"" field does not exist."
"State/Province","Rajons"
"Status","Statuss"
"Store","Veikals"
"Store View","Veikala skats"
"Street Address","Iela"
"Street Address %s","Street Address %s"
"Subject","Subject"
"Submit","Apstiprināt"
"Subscribe to Newsletter","Subscribe to Newsletter"
"Subscribed to Newsletter?","Abonēt biļetenu?"
"Suffix Dropdown Options","Suffix Dropdown Options"
"Tag Name","Birkas nosaukums"
"Tax Calculation Based On","Tax Calculation Based On"
"Tax Class","Nodokļu grupa"
"Tax/VAT number","Tax/VAT number"
"Telephone","Tālrunis"
"Text","Teksts"
"Text One Line","Text One Line"
"Thank you for registering with %s.","Thank you for registering with %s."
"The Date of Birth is required.","The Date of Birth is required."
"The TAX/VAT number is required.","The TAX/VAT number is required."
"The VAT ID entered (%s) is not a valid VAT ID.","The VAT ID entered (%s) is not a valid VAT ID."
"The VAT ID entered (%s) is not a valid VAT ID. The customer would belong to Customer Group %s.","The VAT ID entered (%s) is not a valid VAT ID. The customer would belong to Customer Group %s."
"The VAT ID is valid. The current Customer Group will be used.","The VAT ID is valid. The current Customer Group will be used."
"The account information has been saved.","The account information has been saved."
"The address does not belong to this customer.","The address does not belong to this customer."
"The address has been deleted.","The address has been deleted."
"The address has been saved.","The address has been saved."
"The customer ID and email did not match, skipping the record, line: %s","The customer ID and email did not match, skipping the record, line: %s"
"The customer does not have default billing address.","The customer does not have default billing address."
"The customer email (%s) already exists, skipping the record, line: %s","The customer email (%s) already exists, skipping the record, line: %s"
"The customer group has been deleted.","The customer group has been deleted."
"The customer group has been saved.","The customer group has been saved."
"The customer is currently assigned to Customer Group %s.","The customer is currently assigned to Customer Group %s."
"The first name cannot be empty.","The first name cannot be empty."
"The group ""%s"" cannot be deleted","The group ""%s"" cannot be deleted"
"The last name cannot be empty.","The last name cannot be empty."
"The minimum password length is %s","The minimum password length is %s"
"The password cannot be empty.","The password cannot be empty."
"The password must have at least 6 characters. Leading or trailing spaces will be ignored.","The password must have at least 6 characters. Leading or trailing spaces will be ignored."
"The suffix that goes after name (Jr., Sr., etc.)","The suffix that goes after name (Jr., Sr., etc.)"
"The title that goes before name (Mr., Mrs., etc.)","The title that goes before name (Mr., Mrs., etc.)"
"There are no items in customer's wishlist at the moment","Klienta vēlmju saraksts pašreiz ir tukšs"
"There are no items in customer\'s shopping cart at the moment","There are no items in customer\'s shopping cart at the moment"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account.","There is already an account with this email address. If you are sure that it is your email address, <a href=""%s"">click here</a> to get your password and access your account."
"There was an error validating the VAT ID.","There was an error validating the VAT ID."
"There was an error validating the VAT ID. The customer would belong to Customer Group %s.","There was an error validating the VAT ID. The customer would belong to Customer Group %s."
"This account is not confirmed.","This account is not confirmed."
"This customer email already exists","This customer email already exists"
"This customer has no saved addresses.","This customer has no saved addresses."
"This email does not require confirmation.","This email does not require confirmation."
"This email will be sent instead of default welcome email, after account confirmation.","This email will be sent instead of default welcome email, after account confirmation."
"This is My Default %s Address","This is My Default %s Address"
"To Cart","Uz grozu"
"To show VAT number on frontend, set Show VAT Number on Frontend option to Yes.","To show VAT number on frontend, set Show VAT Number on Frontend option to Yes."
"Total","Kopā"
"Type","Tips"
"Unable to save the customer.","Unable to save the customer."
"Unknown","Nezināms"
"Unsubscribe from Newsletter","Unsubscribe from Newsletter"
"Update","Atjaunināt"
"Update customer address data","Update customer address data"
"Update customer data","Update customer data"
"Use as My Default %s Address","Use as My Default %s Address"
"Use as My Default Billing Address","Use as My Default Billing Address"
"Use as My Default Shipping Address","Use as My Default Shipping Address"
"Use as my default billing address","Uzstādīt šo kā rēķina adresi"
"Use as my default shipping address","Uzstādīt šo kā piegādes adresi"
"VAT Number","VAT Number"
"VAT Request Date","VAT Request Date"
"VAT Request Identifier","VAT Request Identifier"
"Validate VAT Number","Validate VAT Number"
"Validate on Each Transaction","Validate on Each Transaction"
"Validation Error Group","Validation Error Group"
"View","Skats"
"View Order","Aplūkot pasūtījumu"
"Visitor","Apmeklētājs"
"Visitors Only","Tikai apmeklētājiem"
"Website","Vietne"
"Welcome Email","Welcome Email"
"Wishlist","Vēlmju saraksts"
"Wishlist - %d item(s)","Vēlmju sarakstā - %d prece(s)"
"Would you like to change the Customer Group for this order?","Would you like to change the Customer Group for this order?"
"Wrong confirmation key.","Wrong confirmation key."
"Wrong customer account specified.","Wrong customer account specified."
"Wrong email.","Wrong email."
"Wrong transactional account email type","Wrong transactional account email type"
"YYYY","YYYY"
"Year","Year"
"You are currently not subscribed to any newsletter.","Nav neviena biļetena abonementa."
"You are currently not subscribed to our newsletter.","You are currently not subscribed to our newsletter."
"You are currently subscribed to 'General Subscription'.","Jūs esat abonējuši 'Visparējas Ziņas'."
"You are currently subscribed to our newsletter.","Jūs esat abonējuši mūsu biļetenu."
"You are now logged out","You are now logged out"
"You have logged out and will be redirected to our homepage in 5 seconds.","You have logged out and will be redirected to our homepage in 5 seconds."
"You have no additional address entries in your address book.","Nav norādīta neviena papildus adrese."
"You have no additional entries in your address book.","Nav papildus ierakstu Jūsu adrešu grāmatā."
"You have no default billing address in your address book.","Nav noklusētās maksāšanas(rēķina) adreses Jūsu adrešu grāmatā."
"You have no default entries in your address book.","You have no default entries in your address book."
"You have no default shipping address in your address book.","Nav noklusētās piegādes adreses Jūsu adrešu grāmatā."
"You have not set a default billing address.","You have not set a default billing address."
"You have not set a default shipping address.","You have not set a default shipping address."
"You have placed no orders yet.","Nav veiktu pasūtījumu."
"You have placed no products yet.","Šobrīd nav izvēlētu preču."
"You will be charged tax.","You will be charged tax."
"You will not be charged tax.","You will not be charged tax."
"Your Tax ID cannot be validated.","Your Tax ID cannot be validated."
"Your VAT ID was successfully validated.","Your VAT ID was successfully validated."
"Your account balance is: %s","Jūsu konta bilance ir: %s"
"ZIP","Pasta indekss"
"ZIP/Post Code","Pasta indekss"
"Zip/Postal Code","Pasta indekss"
"n/a","nav"
"or","vai"
"register","register"
