"Invalid date","Invalid date"
"Invalid default date","Invalid default date"
"Invalid default decimal value","Invalid default decimal value"
"Invalid entity specified","Ogiltig entitet har angetts"
"Invalid entity supplied.","Invalid entity supplied."
"Invalid entity supplied: %s","Ogiltigt attribut har tillhandahållits: %s"
"Invalid entity type","Ogiltig entitetstyp"
"Invalid entity_id, skipping the record.","Invalid entity_id, skipping the record."
"Invalid entity_type specified: %s","Ogiltig entitetstyp har angetts: %s"
"Invalid foreign key","Ogiltig främmande nyckel"
"Invalid form type.","Invalid form type."
"Invalid joint fields","Invalid joint fields"
"Invalid store specified","Ogiltig butik har angetts"
"Invalid type given. String expected","Invalid type given. String expected"
"Joined field with this alias is already declared","Sammanslagna fält med detta alias har redan deklarerats"
"Joint field or attribute expression with this alias is already declared","Joint field or attribute expression with this alias is already declared"
"Letters","Letters"
"Letters (a-z, A-Z) or Numbers (0-9)","Letters (a-z, A-Z) or Numbers (0-9)"
"Loaded %d records","Har laddat %d poster"
"Maximum length of attribute code must be less then %s symbols","Maximum length of attribute code must be less then %s symbols"
"Multiple Select","Multiple Select"
"No","Nej"
"No options found in config node %s","No options found in config node %s"
"None","None"
"Not shared with other products","Not shared with other products"
"Problem loading the collection, aborting. Error: %s","Det uppstod ett fel när samlingen skulle laddas, avbryter. Felmeddelande: %s"
"Problem saving the collection, aborting. Error: %s","Det uppstod ett fel när samlingen skulle sparas, avbryter. Felmeddelande: %s"
"Required","Required"
"Saved %d record(s).","Saved %d record(s)."
"Source model ""%s"" not found for attribute ""%s""","Source model ""%s"" not found for attribute ""%s"""
"System","System"
"Text Area","Text Area"
"Text Field","Text Field"
"The value of attribute ""%s"" must be unique","The value of attribute ""%s"" must be unique"
"The value of attribute ""%s"" must be unique.","The value of attribute ""%s"" must be unique."
"This attribute is used in configurable products","This attribute is used in configurable products"
"URL","URL"
"Unique Value","Unique Value"
"Unique Value (not shared with other products)","Unique Value (not shared with other products)"
"Unknown parameter","Okänd parameter"
"Values Required","Values Required"
"Wrong attribute group ID","Felaktigt id för attributgrupp"
"Wrong attribute set ID","Felaktigt id för attributmängd"
"Wrong entity ID","Felaktigt entitetsid"
"Wrong type definition for %s","Wrong type definition for %s"
"Yes","Ja"
"Yes/No","Yes/No"
